STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,ME,Montenegro,2019,,36.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,ME,Montenegro,2020,,37.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,ME,Montenegro,2021,,39.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,ME,Montenegro,2022,,34.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,ME,Montenegro,2023,,32.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2015,,41.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2016,,40.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2017,,37.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2018,,36.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2019,,33.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2020,,33.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2021,,32.7,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2022,,33.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2023,,29.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MK,North Macedonia,2024,,26.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2015,,20.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2016,,18.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2017,,17.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2018,,15.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2019,,17.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2020,,16.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2021,,17.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2022,,16.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2023,,16.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2024,,15.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,MT,Malta,2025,,17.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2015,,17.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2016,,16.8,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2017,,17.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2018,,16.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2019,,16.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2020,,16.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2021,,16.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2022,,15.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2023,,16.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2024,,15.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NL,Netherlands,2025,,15.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2015,,15.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2016,,14.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2017,,16.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2018,,17.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2019,,17.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2020,,17.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2021,,17.7,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2022,,16.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2023,,16.9,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2024,,17.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,NO,Norway,2025,,17.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2015,,24.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2016,,21.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2017,,19.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2018,,18.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2019,,17.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2020,,16.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2021,,16.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2022,,15.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2023,,15.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2024,,16.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PL,Poland,2025,,14.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2015,,26.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2016,,24.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2017,,23.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2018,,20.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2019,,20.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2020,,19.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2021,,21.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2022,,20.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2023,,19.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2024,,17.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,PT,Portugal,2025,,17.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2015,,44.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2016,,45.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2017,,40.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2018,,36.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2019,,34.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2020,,33.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2021,,32.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2022,,33.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2023,,32.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2024,,28.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RO,Romania,2025,,26.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2015,,43.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2016,,33.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2017,,39.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2018,,35.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2019,,31.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2020,,30.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2021,,28.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2022,,27.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2023,,25.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2024,,23.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,RS,Serbia,2025,,20.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2015,,18.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2016,,17.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2017,,17.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2018,,17.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2019,,19.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2020,,18.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2021,,18.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2022,,18.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2023,,18.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2024,,19.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SE,Sweden,2025,,20.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2015,,17.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2016,,16.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2017,,15.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2018,,14.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2019,,12.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2020,,13.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2021,,12.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2022,,12.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2023,,12.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2024,,12.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_LT65,Less than 65 years,M,Males,SI,Slovenia,2025,,12.4,,,,,
